#start of day, 11-02-2012, 16:04:58
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
3437, 11-02-2012, 17:23:12, green, 80, 3, 39.871732, -105.777912, 3265, 1, 6841445, 2888074
3438, 11-02-2012, 17:23:13, green, 80, 3, 39.871732, -105.777912, 3265, 1, 6841445, 2888074
3439, 11-02-2012, 17:23:14, green, 80, 3, 39.871732, -105.777912, 3265, 1, 6841445, 2888074
3440, 11-02-2012, 17:23:15, green, 80, 3, 39.871732, -105.777912, 3265, 1, 6841445, 2888074
3441, 11-02-2012, 17:23:16, green, 80, 3, 39.871732, -105.777912, 3265, 1, 6841445, 2888074
3442, 11-02-2012, 17:23:17, green, 80, 3, 39.871732, -105.777912, 3265, 1, 6841445, 2888074
3443, 11-02-2012, 17:23:18, green, 80, 3, 39.871732, -105.777912, 3265, 1, 6841445, 2888074
3444, 11-02-2012, 17:23:19, green, 80, 3, 39.871732, -105.777912, 3265, 1, 6841445, 2888074
3445, 11-02-2012, 17:23:20, green, 80, 3, 39.871732, -105.777912, 3265, 1, 6841445, 2888074
3446, 11-02-2012, 17:23:21, green, 80, 3, 39.871758, -105.777933, 3265, 1, 6841439, 2888073
3447, 11-02-2012, 17:23:22, green, 80, 3, 39.871758, -105.777933, 3265, 1, 6841439, 2888073
3448, 11-02-2012, 17:23:23, green, 80, 3, 39.871758, -105.777933, 3265, 1, 6841439, 2888073
3449, 11-02-2012, 17:23:24, green, 80, 3, 39.871758, -105.777933, 3265, 1, 6841439, 2888073
3450, 11-02-2012, 17:23:25, green, 80, 3, 39.871758, -105.777933, 3265, 1, 6841439, 2888073
3451, 11-02-2012, 17:23:26, green, 80, 3, 39.871758, -105.777933, 3265, 1, 6841439, 2888073
3452, 11-02-2012, 17:23:27, green, 80, 3, 39.871788, -105.777952, 3265, 2, 6841432, 2888072
3453, 11-02-2012, 17:23:28, green, 80, 3, 39.871788, -105.777952, 3265, 2, 6841432, 2888072
3454, 11-02-2012, 17:23:29, green, 80, 3, 39.871788, -105.777952, 3265, 2, 6841432, 2888072
3455, 11-02-2012, 17:23:30, green, 80, 3, 39.871788, -105.777952, 3265, 2, 6841432, 2888072
3456, 11-02-2012, 17:23:31, green, 80, 3, 39.871815, -105.777970, 3264, 3, 6841426, 2888071
3457, 11-02-2012, 17:23:32, green, 80, 3, 39.871815, -105.777970, 3264, 3, 6841426, 2888071
3458, 11-02-2012, 17:23:33, green, 80, 3, 39.871815, -105.777970, 3264, 3, 6841426, 2888071
3459, 11-02-2012, 17:23:34, green, 80, 3, 39.871843, -105.777990, 3264, 4, 6841419, 2888070
3460, 11-02-2012, 17:23:35, green, 80, 3, 39.871843, -105.777990, 3264, 4, 6841419, 2888070
3461, 11-02-2012, 17:23:36, green, 80, 3, 39.871843, -105.777990, 3264, 4, 6841419, 2888070
3462, 11-02-2012, 17:23:37, green, 80, 3, 39.871873, -105.778012, 3264, 4, 6841412, 2888069
3463, 11-02-2012, 17:23:38, green, 80, 3, 39.871873, -105.778012, 3264, 4, 6841412, 2888069
3464, 11-02-2012, 17:23:39, green, 80, 3, 39.871873, -105.778012, 3264, 4, 6841412, 2888069
3465, 11-02-2012, 17:23:40, green, 80, 3, 39.871900, -105.778030, 3263, 3, 6841406, 2888068
3466, 11-02-2012, 17:23:41, green, 80, 3, 39.871900, -105.778030, 3263, 3, 6841406, 2888068
3467, 11-02-2012, 17:23:42, green, 80, 3, 39.871900, -105.778030, 3263, 3, 6841406, 2888068
3468, 11-02-2012, 17:23:43, green, 80, 3, 39.871900, -105.778030, 3263, 3, 6841406, 2888068
3469, 11-02-2012, 17:23:44, green, 80, 3, 39.871927, -105.778050, 3263, 3, 6841399, 2888067
3470, 11-02-2012, 17:23:45, green, 80, 3, 39.871927, -105.778050, 3263, 3, 6841399, 2888067
3471, 11-02-2012, 17:23:46, green, 80, 3, 39.871927, -105.778050, 3263, 3, 6841399, 2888067
3472, 11-02-2012, 17:23:47, green, 80, 3, 39.871927, -105.778050, 3263, 3, 6841399, 2888067
3473, 11-02-2012, 17:23:48, green, 80, 3, 39.871950, -105.778077, 3263, 2, 6841393, 2888064
3474, 11-02-2012, 17:23:49, green, 80, 3, 39.871950, -105.778077, 3263, 2, 6841393, 2888064
3475, 11-02-2012, 17:23:50, green, 80, 3, 39.871950, -105.778077, 3263, 2, 6841393, 2888064
3476, 11-02-2012, 17:23:51, green, 80, 3, 39.871950, -105.778077, 3263, 2, 6841393, 2888064
3477, 11-02-2012, 17:23:52, green, 80, 3, 39.871950, -105.778077, 3263, 2, 6841393, 2888064
3478, 11-02-2012, 17:23:53, green, 80, 3, 39.871980, -105.778095, 3262, 3, 6841386, 2888063
3479, 11-02-2012, 17:23:54, green, 80, 3, 39.871980, -105.778095, 3262, 3, 6841386, 2888063
3480, 11-02-2012, 17:23:55, green, 80, 3, 39.871980, -105.778095, 3262, 3, 6841386, 2888063
3481, 11-02-2012, 17:23:56, green, 80, 3, 39.872012, -105.778112, 3262, 5, 6841379, 2888063
3482, 11-02-2012, 17:23:57, green, 80, 3, 39.872012, -105.778112, 3262, 5, 6841379, 2888063
3483, 11-02-2012, 17:23:58, green, 80, 3, 39.872045, -105.778097, 3262, 8, 6841374, 2888067
3484, 11-02-2012, 17:23:59, green, 80, 3, 39.872045, -105.778097, 3262, 8, 6841374, 2888067
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
#ski duration="00:00:20" distance="124" descent="-10" av_speed="22" max_speed="22"
3485, 11-02-2012, 17:24:00, red, 80, 3, 39.872098, -105.778078, 3261, 14, 6841366, 2888073
3486, 11-02-2012, 17:24:01, red, 80, 3, 39.872138, -105.778083, 3261, 16, 6841358, 2888075
3487, 11-02-2012, 17:24:02, red, 80, 3, 39.872175, -105.778108, 3260, 16, 6841350, 2888073
3488, 11-02-2012, 17:24:03, red, 80, 3, 39.872198, -105.778153, 3260, 16, 6841342, 2888068
3489, 11-02-2012, 17:24:04, red, 80, 3, 39.872212, -105.778203, 3260, 14, 6841336, 2888062
3490, 11-02-2012, 17:24:05, red, 80, 3, 39.872218, -105.778250, 3259, 13, 6841331, 2888056
3491, 11-02-2012, 17:24:06, red, 80, 3, 39.872222, -105.778295, 3259, 14, 6841328, 2888050
3492, 11-02-2012, 17:24:07, red, 80, 3, 39.872227, -105.778342, 3259, 15, 6841323, 2888043
3493, 11-02-2012, 17:24:08, red, 80, 3, 39.872237, -105.778387, 3258, 14, 6841318, 2888037
3494, 11-02-2012, 17:24:09, red, 80, 3, 39.872262, -105.778427, 3257, 15, 6841311, 2888033
3495, 11-02-2012, 17:24:10, red, 80, 3, 39.872295, -105.778447, 3256, 14, 6841303, 2888032
3496, 11-02-2012, 17:24:11, red, 80, 3, 39.872333, -105.778443, 3256, 15, 6841296, 2888035
3497, 11-02-2012, 17:24:12, red, 80, 3, 39.872378, -105.778422, 3255, 20, 6841290, 2888041
3498, 11-02-2012, 17:24:13, red, 80, 3, 39.872432, -105.778408, 3254, 22, 6841281, 2888046
3499, 11-02-2012, 17:24:14, red, 80, 3, 39.872478, -105.778425, 3253, 18, 6841271, 2888046
3500, 11-02-2012, 17:24:15, red, 80, 3, 39.872507, -105.778457, 3252, 13, 6841264, 2888044
3501, 11-02-2012, 17:24:16, red, 80, 3, 39.872507, -105.778457, 3252, 13, 6841264, 2888044
3502, 11-02-2012, 17:24:17, red, 80, 3, 39.872525, -105.778515, 3252, 6, 6841256, 2888037
3503, 11-02-2012, 17:24:18, red, 80, 3, 39.872525, -105.778515, 3252, 6, 6841256, 2888037
3504, 11-02-2012, 17:24:19, red, 80, 3, 39.872525, -105.778515, 3252, 6, 6841256, 2888037
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
#faff duration="00:00:31"
3505, 11-02-2012, 17:24:20, green, 80, 3, 39.872547, -105.778552, 3251, 4, 6841249, 2888033
3506, 11-02-2012, 17:24:21, green, 80, 3, 39.872547, -105.778552, 3251, 4, 6841249, 2888033
3507, 11-02-2012, 17:24:22, green, 80, 3, 39.872547, -105.778552, 3251, 4, 6841249, 2888033
3508, 11-02-2012, 17:24:23, green, 80, 3, 39.872580, -105.778578, 3250, 6, 6841241, 2888031
3509, 11-02-2012, 17:24:24, green, 80, 3, 39.872580, -105.778578, 3250, 6, 6841241, 2888031
3510, 11-02-2012, 17:24:25, green, 80, 3, 39.872613, -105.778605, 3250, 8, 6841233, 2888029
3511, 11-02-2012, 17:24:26, green, 80, 3, 39.872613, -105.778605, 3250, 8, 6841233, 2888029
3512, 11-02-2012, 17:24:27, green, 80, 3, 39.872642, -105.778643, 3249, 7, 6841225, 2888025
3513, 11-02-2012, 17:24:28, green, 80, 3, 39.872642, -105.778643, 3249, 7, 6841225, 2888025
3514, 11-02-2012, 17:24:29, green, 80, 3, 39.872642, -105.778643, 3249, 7, 6841225, 2888025
3515, 11-02-2012, 17:24:30, green, 80, 3, 39.872658, -105.778690, 3248, 3, 6841219, 2888020
3516, 11-02-2012, 17:24:31, green, 80, 3, 39.872658, -105.778690, 3248, 3, 6841219, 2888020
3517, 11-02-2012, 17:24:32, green, 80, 3, 39.872658, -105.778690, 3248, 3, 6841219, 2888020
3518, 11-02-2012, 17:24:33, green, 80, 3, 39.872658, -105.778690, 3248, 3, 6841219, 2888020
3519, 11-02-2012, 17:24:34, green, 80, 3, 39.872658, -105.778690, 3248, 3, 6841219, 2888020
3520, 11-02-2012, 17:24:35, green, 80, 3, 39.872658, -105.778690, 3248, 3, 6841219, 2888020
3521, 11-02-2012, 17:24:36, green, 80, 3, 39.872658, -105.778690, 3248, 3, 6841219, 2888020
3522, 11-02-2012, 17:24:37, green, 80, 3, 39.872658, -105.778690, 3248, 3, 6841219, 2888020
3523, 11-02-2012, 17:24:38, green, 80, 3, 39.872658, -105.778690, 3248, 3, 6841219, 2888020
3524, 11-02-2012, 17:24:39, green, 80, 3, 39.872658, -105.778690, 3248, 3, 6841219, 2888020
3525, 11-02-2012, 17:24:40, green, 80, 3, 39.872658, -105.778690, 3248, 3, 6841219, 2888020
3526, 11-02-2012, 17:24:41, green, 80, 3, 39.872658, -105.778690, 3248, 3, 6841219, 2888020
3527, 11-02-2012, 17:24:42, green, 80, 3, 39.872658, -105.778690, 3248, 3, 6841219, 2888020
3528, 11-02-2012, 17:24:43, green, 80, 3, 39.872658, -105.778690, 3248, 3, 6841219, 2888020
3529, 11-02-2012, 17:24:44, green, 80, 3, 39.872658, -105.778690, 3248, 3, 6841219, 2888020
3530, 11-02-2012, 17:24:45, green, 80, 3, 39.872658, -105.778690, 3248, 3, 6841219, 2888020
3531, 11-02-2012, 17:24:46, green, 80, 3, 39.872658, -105.778690, 3248, 3, 6841219, 2888020
3532, 11-02-2012, 17:24:47, green, 80, 3, 39.872640, -105.778750, 3250, 1, 6841218, 2888010
3533, 11-02-2012, 17:24:48, green, 80, 3, 39.872640, -105.778750, 3250, 1, 6841218, 2888010
3534, 11-02-2012, 17:24:49, green, 80, 3, 39.872640, -105.778750, 3250, 1, 6841218, 2888010
3535, 11-02-2012, 17:24:50, green, 80, 3, 39.872680, -105.778780, 3249, 10, 6841209, 2888008
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
#ski duration="00:00:52" distance="616" descent="-58" av_speed="42" max_speed="35"
3536, 11-02-2012, 17:24:51, red, 80, 3, 39.872710, -105.778795, 3248, 15, 6841202, 2888008
3537, 11-02-2012, 17:24:52, red, 80, 3, 39.872753, -105.778813, 3247, 20, 6841193, 2888008
3538, 11-02-2012, 17:24:53, red, 80, 3, 39.872810, -105.778840, 3246, 24, 6841180, 2888008
3539, 11-02-2012, 17:24:54, red, 80, 3, 39.872873, -105.778882, 3245, 27, 6841166, 2888005
3540, 11-02-2012, 17:24:55, red, 80, 3, 39.872933, -105.778940, 3244, 29, 6841151, 2888001
3541, 11-02-2012, 17:24:56, red, 80, 3, 39.872980, -105.779023, 3244, 29, 6841136, 2887992
3542, 11-02-2012, 17:24:57, red, 80, 3, 39.873012, -105.779120, 3243, 29, 6841123, 2887980
3543, 11-02-2012, 17:24:58, red, 80, 3, 39.873042, -105.779208, 3243, 28, 6841111, 2887969
3544, 11-02-2012, 17:24:59, red, 80, 3, 39.873080, -105.779290, 3242, 28, 6841099, 2887960
3545, 11-02-2012, 17:25:00, red, 80, 3, 39.873120, -105.779367, 3241, 28, 6841086, 2887951
3546, 11-02-2012, 17:25:01, red, 80, 3, 39.873160, -105.779443, 3240, 27, 6841073, 2887943
3547, 11-02-2012, 17:25:02, red, 80, 3, 39.873198, -105.779518, 3239, 26, 6841060, 2887935
3548, 11-02-2012, 17:25:03, red, 80, 3, 39.873237, -105.779593, 3238, 26, 6841048, 2887926
3549, 11-02-2012, 17:25:04, red, 80, 3, 39.873273, -105.779668, 3238, 26, 6841036, 2887918
3550, 11-02-2012, 17:25:05, red, 80, 3, 39.873310, -105.779737, 3237, 24, 6841024, 2887910
3551, 11-02-2012, 17:25:06, red, 80, 3, 39.873352, -105.779788, 3236, 22, 6841013, 2887906
3552, 11-02-2012, 17:25:07, red, 80, 3, 39.873403, -105.779805, 3234, 19, 6841002, 2887906
3553, 11-02-2012, 17:25:08, red, 80, 3, 39.873460, -105.779770, 3233, 20, 6840994, 2887915
3554, 11-02-2012, 17:25:09, red, 80, 3, 39.873520, -105.779717, 3232, 25, 6840987, 2887926
3555, 11-02-2012, 17:25:10, red, 80, 3, 39.873583, -105.779687, 3231, 26, 6840978, 2887934
3556, 11-02-2012, 17:25:11, red, 80, 3, 39.873648, -105.779677, 3230, 26, 6840966, 2887939
3557, 11-02-2012, 17:25:12, red, 80, 3, 39.873708, -105.779678, 3228, 25, 6840955, 2887943
3558, 11-02-2012, 17:25:13, red, 80, 3, 39.873767, -105.779708, 3227, 25, 6840942, 2887942
3559, 11-02-2012, 17:25:14, red, 80, 3, 39.873807, -105.779775, 3226, 24, 6840930, 2887935
3560, 11-02-2012, 17:25:15, red, 80, 3, 39.873845, -105.779850, 3225, 27, 6840918, 2887926
3561, 11-02-2012, 17:25:16, red, 80, 3, 39.873890, -105.779928, 3223, 28, 6840904, 2887918
3562, 11-02-2012, 17:25:17, red, 80, 3, 39.873940, -105.780003, 3220, 30, 6840889, 2887910
3563, 11-02-2012, 17:25:18, red, 80, 3, 39.873997, -105.780075, 3218, 31, 6840874, 2887904
3564, 11-02-2012, 17:25:19, red, 80, 3, 39.874065, -105.780133, 3217, 32, 6840857, 2887899
3565, 11-02-2012, 17:25:20, red, 80, 3, 39.874140, -105.780182, 3215, 33, 6840840, 2887897
3566, 11-02-2012, 17:25:21, red, 80, 3, 39.874212, -105.780238, 3213, 34, 6840823, 2887893
3567, 11-02-2012, 17:25:22, red, 80, 3, 39.874278, -105.780312, 3212, 34, 6840805, 2887887
3568, 11-02-2012, 17:25:23, red, 80, 3, 39.874352, -105.780368, 3210, 34, 6840787, 2887883
3569, 11-02-2012, 17:25:24, red, 80, 3, 39.874433, -105.780410, 3208, 35, 6840769, 2887882
3570, 11-02-2012, 17:25:25, red, 80, 3, 39.874510, -105.780467, 3207, 35, 6840751, 2887879
3571, 11-02-2012, 17:25:26, red, 80, 3, 39.874582, -105.780535, 3205, 34, 6840733, 2887874
3572, 11-02-2012, 17:25:27, red, 80, 3, 39.874632, -105.780612, 3203, 31, 6840719, 2887866
3573, 11-02-2012, 17:25:28, red, 80, 3, 39.874660, -105.780698, 3203, 26, 6840707, 2887855
3574, 11-02-2012, 17:25:29, red, 80, 3, 39.874680, -105.780770, 3202, 22, 6840698, 2887846
3575, 11-02-2012, 17:25:30, red, 80, 3, 39.874690, -105.780827, 3201, 17, 6840692, 2887839
3576, 11-02-2012, 17:25:31, red, 80, 3, 39.874712, -105.780873, 3201, 17, 6840685, 2887833
3577, 11-02-2012, 17:25:32, red, 80, 3, 39.874747, -105.780898, 3200, 18, 6840677, 2887832
3578, 11-02-2012, 17:25:33, red, 80, 3, 39.874797, -105.780903, 3198, 22, 6840667, 2887834
3579, 11-02-2012, 17:25:34, red, 80, 3, 39.874855, -105.780912, 3197, 25, 6840656, 2887837
3580, 11-02-2012, 17:25:35, red, 80, 3, 39.874905, -105.780947, 3196, 21, 6840644, 2887835
3581, 11-02-2012, 17:25:36, red, 80, 3, 39.874928, -105.780992, 3194, 15, 6840637, 2887830
3582, 11-02-2012, 17:25:37, red, 80, 3, 39.874937, -105.781038, 3193, 12, 6840632, 2887824
3583, 11-02-2012, 17:25:38, red, 80, 3, 39.874937, -105.781078, 3192, 9, 6840629, 2887818
3584, 11-02-2012, 17:25:39, red, 80, 3, 39.874937, -105.781078, 3192, 9, 6840629, 2887818
3585, 11-02-2012, 17:25:40, red, 80, 3, 39.874927, -105.781140, 3191, 6, 6840627, 2887808
3586, 11-02-2012, 17:25:41, red, 80, 3, 39.874927, -105.781140, 3191, 6, 6840627, 2887808
3587, 11-02-2012, 17:25:42, red, 80, 3, 39.874927, -105.781140, 3191, 6, 6840627, 2887808
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
#faff duration="00:01:06"
3588, 11-02-2012, 17:25:43, green, 80, 3, 39.874928, -105.781197, 3190, 5, 6840622, 2887801
3589, 11-02-2012, 17:25:44, green, 80, 3, 39.874928, -105.781197, 3190, 5, 6840622, 2887801
3590, 11-02-2012, 17:25:45, green, 80, 3, 39.874928, -105.781197, 3190, 5, 6840622, 2887801
3591, 11-02-2012, 17:25:46, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3592, 11-02-2012, 17:25:47, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3593, 11-02-2012, 17:25:48, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3594, 11-02-2012, 17:25:49, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3595, 11-02-2012, 17:25:50, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3596, 11-02-2012, 17:25:51, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3597, 11-02-2012, 17:25:52, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3598, 11-02-2012, 17:25:53, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3599, 11-02-2012, 17:25:54, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3600, 11-02-2012, 17:25:55, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3601, 11-02-2012, 17:25:56, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3602, 11-02-2012, 17:25:57, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3603, 11-02-2012, 17:25:58, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3604, 11-02-2012, 17:25:59, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3605, 11-02-2012, 17:26:00, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3606, 11-02-2012, 17:26:01, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3607, 11-02-2012, 17:26:02, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3608, 11-02-2012, 17:26:03, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3609, 11-02-2012, 17:26:04, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3610, 11-02-2012, 17:26:05, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3611, 11-02-2012, 17:26:06, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3612, 11-02-2012, 17:26:07, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3613, 11-02-2012, 17:26:08, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3614, 11-02-2012, 17:26:09, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3615, 11-02-2012, 17:26:10, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3616, 11-02-2012, 17:26:11, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3617, 11-02-2012, 17:26:12, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3618, 11-02-2012, 17:26:13, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3619, 11-02-2012, 17:26:14, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3620, 11-02-2012, 17:26:15, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3621, 11-02-2012, 17:26:16, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3622, 11-02-2012, 17:26:17, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3623, 11-02-2012, 17:26:18, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3624, 11-02-2012, 17:26:19, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3625, 11-02-2012, 17:26:20, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3626, 11-02-2012, 17:26:21, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3627, 11-02-2012, 17:26:22, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3628, 11-02-2012, 17:26:23, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3629, 11-02-2012, 17:26:24, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3630, 11-02-2012, 17:26:25, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3631, 11-02-2012, 17:26:26, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3632, 11-02-2012, 17:26:27, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3633, 11-02-2012, 17:26:28, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3634, 11-02-2012, 17:26:29, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3635, 11-02-2012, 17:26:30, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3636, 11-02-2012, 17:26:31, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3637, 11-02-2012, 17:26:32, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3638, 11-02-2012, 17:26:33, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3639, 11-02-2012, 17:26:34, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3640, 11-02-2012, 17:26:35, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3641, 11-02-2012, 17:26:36, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3642, 11-02-2012, 17:26:37, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3643, 11-02-2012, 17:26:38, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3644, 11-02-2012, 17:26:39, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3645, 11-02-2012, 17:26:40, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3646, 11-02-2012, 17:26:41, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3647, 11-02-2012, 17:26:42, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3648, 11-02-2012, 17:26:43, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3649, 11-02-2012, 17:26:44, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3650, 11-02-2012, 17:26:45, green, 80, 3, 39.874933, -105.781248, 3191, 3, 6840618, 2887794
3651, 11-02-2012, 17:26:46, green, 80, 3, 39.874877, -105.781317, 3202, 1, 6840623, 2887780
3652, 11-02-2012, 17:26:47, green, 80, 3, 39.874877, -105.781317, 3202, 1, 6840623, 2887780
3653, 11-02-2012, 17:26:48, green, 80, 3, 39.874877, -105.781317, 3202, 1, 6840623, 2887780
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
#ski duration="00:00:32" distance="256" descent="-30" av_speed="28" max_speed="27"
3654, 11-02-2012, 17:26:49, red, 80, 3, 39.874920, -105.781357, 3201, 13, 6840612, 2887777
3655, 11-02-2012, 17:26:50, red, 80, 3, 39.874953, -105.781390, 3201, 18, 6840604, 2887775
3656, 11-02-2012, 17:26:51, red, 80, 3, 39.874988, -105.781430, 3200, 18, 6840594, 2887771
3657, 11-02-2012, 17:26:52, red, 80, 3, 39.875017, -105.781482, 3200, 20, 6840586, 2887765
3658, 11-02-2012, 17:26:53, red, 80, 3, 39.875055, -105.781538, 3199, 23, 6840574, 2887760
3659, 11-02-2012, 17:26:54, red, 80, 3, 39.875105, -105.781588, 3198, 25, 6840562, 2887756
3660, 11-02-2012, 17:26:55, red, 80, 3, 39.875152, -105.781650, 3197, 22, 6840549, 2887750
3661, 11-02-2012, 17:26:56, red, 80, 3, 39.875185, -105.781703, 3196, 17, 6840539, 2887744
3662, 11-02-2012, 17:26:57, red, 80, 3, 39.875203, -105.781755, 3195, 16, 6840532, 2887738
3663, 11-02-2012, 17:26:58, red, 80, 3, 39.875233, -105.781803, 3194, 19, 6840523, 2887733
3664, 11-02-2012, 17:26:59, red, 80, 3, 39.875277, -105.781830, 3192, 18, 6840513, 2887732
3665, 11-02-2012, 17:27:00, red, 80, 3, 39.875335, -105.781852, 3191, 25, 6840501, 2887732
3666, 11-02-2012, 17:27:01, red, 80, 3, 39.875395, -105.781890, 3190, 25, 6840487, 2887730
3667, 11-02-2012, 17:27:02, red, 80, 3, 39.875442, -105.781937, 3188, 21, 6840475, 2887726
3668, 11-02-2012, 17:27:03, red, 80, 3, 39.875460, -105.781995, 3188, 18, 6840467, 2887719
3669, 11-02-2012, 17:27:04, red, 80, 3, 39.875467, -105.782043, 3187, 15, 6840463, 2887713
3670, 11-02-2012, 17:27:05, red, 80, 3, 39.875467, -105.782083, 3186, 12, 6840460, 2887707
3671, 11-02-2012, 17:27:06, red, 80, 3, 39.875467, -105.782083, 3186, 12, 6840460, 2887707
3672, 11-02-2012, 17:27:07, red, 80, 3, 39.875467, -105.782127, 3184, 6, 6840457, 2887701
3673, 11-02-2012, 17:27:08, red, 80, 3, 39.875467, -105.782127, 3184, 6, 6840457, 2887701
3674, 11-02-2012, 17:27:09, red, 80, 3, 39.875467, -105.782127, 3184, 6, 6840457, 2887701
3675, 11-02-2012, 17:27:10, red, 80, 3, 39.875467, -105.782127, 3184, 6, 6840457, 2887701
3676, 11-02-2012, 17:27:11, red, 80, 3, 39.875495, -105.782163, 3182, 8, 6840449, 2887698
3677, 11-02-2012, 17:27:12, red, 80, 3, 39.875522, -105.782183, 3181, 14, 6840443, 2887696
3678, 11-02-2012, 17:27:13, red, 80, 3, 39.875558, -105.782200, 3180, 16, 6840435, 2887696
3679, 11-02-2012, 17:27:14, red, 80, 3, 39.875608, -105.782193, 3179, 19, 6840426, 2887700
3680, 11-02-2012, 17:27:15, red, 80, 3, 39.875668, -105.782188, 3177, 25, 6840415, 2887704
3681, 11-02-2012, 17:27:16, red, 80, 3, 39.875737, -105.782200, 3176, 27, 6840402, 2887707
3682, 11-02-2012, 17:27:17, red, 80, 3, 39.875790, -105.782238, 3175, 21, 6840389, 2887705
3683, 11-02-2012, 17:27:18, red, 80, 3, 39.875815, -105.782293, 3174, 17, 6840381, 2887698
3684, 11-02-2012, 17:27:19, red, 80, 3, 39.875818, -105.782347, 3172, 11, 6840376, 2887691
